geoid20,total_reg,eth1_aa,eth1_eur,g20201103_voted_all,g20201103_pct_voted_all
100030023001002,31,13,1,12,0.4285999999999999
100030023001001,31,25,1,13,0.4333
100030023001000,44,34,7,22,0.5641
100030022003007,53,23,9,17,0.3399999999999999
100030022003006,65,35,9,22,0.3607
100030022003005,25,12,4,5,0.2174
100030022003004,64,27,5,27,0.45
100030022003003,49,29,5,12,0.2608999999999999
100030022003002,85,44,7,36,0.4799999999999999
100030022003001,78,39,1,27,0.3553
100030022003000,59,28,6,14,0.2641999999999999
100030022002009,60,33,4,20,0.3846
100030022002008,37,19,3,15,0.4054
100030022002007,59,24,5,8,0.1569
100030022002006,0,0,0,0,
100030022002005,48,22,3,13,0.3023
100030022002004,64,26,9,22,0.3793
100030022002003,47,23,4,17,0.3617
100030022002002,43,17,2,13,0.3421
100030022002001,53,31,6,18,0.3599999999999999
100030022002000,0,0,0,0,
100030022001015,0,0,0,0,
100030022001014,72,31,2,24,0.375
100030022001013,9,2,4,2,0.2222
100030022001012,0,0,0,0,
100030022001011,30,12,1,6,0.2399999999999999
100030022001010,56,31,6,11,0.22
100030022001009,40,24,5,12,0.3332999999999999
100030022001008,83,46,3,26,0.3514
100030022001007,63,40,8,23,0.4107
100030022001006,55,7,5,14,0.2745
100030022001005,118,52,3,43,0.3804999999999999
100030022001004,106,73,11,52,0.5305999999999998
100030022001003,76,47,7,40,0.5404999999999999
100030022001002,84,46,9,36,0.4674999999999999
100030022001001,71,39,4,38,0.6129
100030022001000,0,0,0,0,
100030021002026,0,0,0,0,
100030021002025,22,11,6,0,0.0
100030021002024,0,0,0,0,
100030021002023,0,0,0,0,
100030021002022,0,0,0,0,
100030021002021,0,0,0,0,
100030021002020,0,0,0,0,
100030021002019,0,0,0,0,
100030021002018,0,0,0,0,
100030021002017,0,0,0,0,
100030021002016,55,44,6,26,0.52
100030021002015,41,26,8,33,0.8684
100030021002014,178,81,12,102,0.6035999999999999
100030021002013,75,59,10,43,0.6515
100030021002012,94,79,8,59,0.6628999999999999
100030021002011,105,93,3,50,0.5208
100030021002010,0,0,0,0,
100030021002009,0,0,0,0,
100030021002008,0,0,0,0,
100030021002007,0,0,0,0,
100030021002006,0,0,0,0,
100030021002005,0,0,0,0,
100030021002004,0,0,0,0,
100030021002003,68,50,7,29,0.4531
100030021002002,48,43,4,33,0.75
100030021002001,0,0,0,0,
100030021002000,9,8,1,8,0.8888999999999999
100030021001016,15,9,4,2,0.1429
100030021001015,0,0,0,0,
100030021001014,47,37,1,12,0.2727
100030021001013,24,15,5,11,0.5
100030021001012,63,42,2,26,0.4726999999999999
100030021001011,32,17,3,7,0.2258
100030021001010,60,50,6,25,0.4808
100030021001009,67,49,11,26,0.4126999999999999
100030021001008,0,0,0,0,
100030021001007,0,0,0,0,
100030021001006,76,64,4,33,0.4648
100030021001005,18,16,1,8,0.4706
100030021001004,58,49,4,23,0.3966
100030021001003,32,25,2,12,0.4444
100030021001002,37,28,0,25,0.7142999999999999
100030021001001,43,31,4,19,0.4871999999999999
100030021001000,1,1,0,1,1.0
100030019022027,0,0,0,0,
100030019022026,65,54,6,44,0.6984
100030019022025,3,2,0,1,0.3332999999999999
100030019022024,1,1,0,0,0.0
100030019022023,0,0,0,0,
100030019022022,31,22,3,13,0.4642999999999999
100030019022021,64,50,4,37,0.5967999999999998
100030019022020,38,33,3,15,0.4166999999999999
100030019022019,21,18,1,12,0.5714
100030019022018,28,24,1,13,0.5
100030019022017,50,45,3,25,0.5435
100030019022016,9,9,0,4,0.4444
100030019022015,27,22,5,15,0.5555999999999999
100030019022014,53,44,5,18,0.3461999999999999
100030019022013,22,14,5,9,0.45
100030019022012,19,16,1,8,0.4444
100030019022011,5,1,3,5,1.0
100030019022010,14,11,1,8,0.6154
100030019022009,2,1,1,1,0.5
100030019022008,43,19,13,21,0.5999999999999999
100030019022007,2,1,1,0,0.0
100030019022006,2,0,2,0,0.0
100030019022005,0,0,0,0,
100030019022004,0,0,0,0,
100030019022003,24,11,11,4,0.1818
100030019022002,366,127,128,179,0.6194
100030019022001,0,0,0,0,
100030019022000,0,0,0,0,
100030019021044,0,0,0,0,
100030019021043,24,23,0,18,0.75
100030019021042,2,2,0,2,1.0
100030019021041,54,44,7,26,0.5098
100030019021040,0,0,0,0,
100030019021039,0,0,0,0,
100030019021038,0,0,0,0,
100030019021037,0,0,0,0,
100030019021036,0,0,0,0,
100030019021035,0,0,0,0,
100030019021034,0,0,0,0,
100030019021033,0,0,0,0,
100030019021032,0,0,0,0,
100030019021031,0,0,0,0,
100030019021030,0,0,0,0,
100030019021029,0,0,0,0,
100030019021028,0,0,0,0,
100030019021027,0,0,0,0,
100030019021026,0,0,0,0,
100030019021025,0,0,0,0,
100030019021024,0,0,0,0,
100030019021023,0,0,0,0,
100030019021022,0,0,0,0,
100030019021021,0,0,0,0,
100030019021020,79,69,5,47,0.6528
100030019021019,20,17,1,12,0.6666999999999998
100030019021018,54,48,4,26,0.5
100030019021017,5,5,0,3,0.5999999999999999
100030019021016,31,23,5,20,0.8
100030019021015,0,0,0,0,
100030019021014,23,23,0,9,0.4091
100030019021013,2,2,0,0,0.0
100030019021012,0,0,0,0,
100030019021011,13,10,2,3,0.2727
100030019021010,40,35,4,26,0.6842
100030019021009,74,68,4,48,0.6857
100030019021008,67,52,8,29,0.4914999999999999
100030019021007,0,0,0,0,
100030019021006,0,0,0,0,
100030019021005,0,0,0,0,
100030019021004,0,0,0,0,
100030019021003,0,0,0,0,
100030019021002,0,0,0,0,
100030019021001,0,0,0,0,
100030019021000,0,0,0,0,
100030016003013,37,27,4,14,0.4118
100030016003012,40,33,3,14,0.3889
100030016003011,0,0,0,0,
100030016003010,0,0,0,0,
100030016003009,0,0,0,0,
100030016003008,17,12,4,7,0.4375
100030016003007,69,40,7,28,0.4516
100030016003006,0,0,0,0,
100030016003005,0,0,0,0,
100030016003004,0,0,0,0,
100030016003003,0,0,0,0,
100030016003002,175,143,22,62,0.3898999999999999
100030016003001,99,74,15,57,0.5937999999999999
100030016003000,57,41,6,24,0.4364
100030016002013,43,24,10,14,0.3683999999999999
100030016002012,51,41,4,8,0.1701999999999999
100030016002011,22,8,2,7,0.5
100030016002010,23,21,2,6,0.2727
100030016002009,23,15,4,7,0.3332999999999999
100030016002008,26,21,2,13,0.5652
100030016002007,24,19,0,9,0.4285999999999999
100030016002006,34,27,2,10,0.303
100030016002005,52,46,2,25,0.5101999999999999
100030016002004,24,23,1,14,0.6666999999999998
100030016002003,20,16,1,10,0.5882
100030016002002,104,71,16,25,0.2450999999999999
100030016002001,5,2,3,1,0.2
100030016002000,14,14,0,1,0.0714
100030016001017,28,23,2,19,0.7037000000000001
100030016001016,91,74,3,43,0.5181
100030016001015,94,74,14,59,0.6412999999999999
100030016001014,78,61,6,38,0.5757999999999999
100030016001013,54,26,16,30,0.6382999999999999
100030016001012,96,60,32,54,0.6506
100030016001011,31,24,5,9,0.375
100030016001010,0,0,0,0,
100030016001009,0,0,0,0,
100030016001008,0,0,0,0,
100030016001007,0,0,0,0,
100030016001006,66,30,20,31,0.5535999999999999
100030016001005,87,63,14,41,0.5467
100030016001004,4,3,0,1,0.25
100030016001003,0,0,0,0,
100030016001002,0,0,0,0,
100030016001001,0,0,0,0,
100030016001000,0,0,0,0,
100030015002016,92,60,11,49,0.5697999999999999
100030015002015,71,46,13,30,0.4477999999999999
100030015002014,78,59,14,41,0.5775
100030015002013,0,0,0,0,
100030015002012,128,71,34,50,0.4587
100030015002011,70,32,16,34,0.5151999999999999
100030015002010,70,36,26,33,0.55
100030015002009,91,50,24,47,0.5875
100030015002008,69,40,19,45,0.7031
100030015002007,33,19,9,18,0.5999999999999999
100030015002006,0,0,0,0,
100030015002005,0,0,0,0,
100030015002004,82,22,48,50,0.6944
100030015002003,58,29,25,33,0.6734999999999999
100030015002002,130,63,51,71,0.6339
100030015002001,62,25,13,36,0.6922999999999999
100030015002000,0,0,0,0,
100030015001011,22,14,6,10,0.5555999999999999
100030015001010,0,0,0,0,
100030015001009,0,0,0,0,
100030015001008,0,0,0,0,
100030015001007,59,30,21,42,0.7778
100030015001006,69,28,33,42,0.6562999999999999
100030015001005,114,45,51,77,0.7196
100030015001004,193,86,84,133,0.7347999999999999
100030015001003,24,3,12,19,0.8261
100030015001002,28,5,19,19,0.76
100030015001001,41,26,8,23,0.5897
100030015001000,29,13,12,21,0.7778
100030014002023,25,15,5,15,0.625
100030014002022,0,0,0,0,
100030014002021,93,47,29,45,0.5113999999999999
100030014002020,55,23,12,30,0.5555999999999999
100030014002019,37,14,16,11,0.3437999999999999
100030014002018,35,17,9,15,0.4285999999999999
100030014002017,19,6,10,14,0.7778
100030014002016,55,12,20,28,0.5833
100030014002015,49,17,19,25,0.5101999999999999
100030014002014,98,30,37,36,0.4235
100030014002013,63,25,26,39,0.6392999999999998
100030014002012,36,10,11,22,0.6110999999999999
100030014002011,39,24,8,26,0.7428999999999998
100030014002010,89,40,26,41,0.4713
100030014002009,0,0,0,0,
100030014002008,31,13,11,19,0.6785999999999999
100030014002007,49,15,22,25,0.5555999999999999
100030014002006,49,13,24,28,0.6087
100030014002005,37,7,24,26,0.7647
100030014002004,0,0,0,0,
100030014002003,50,11,30,25,0.5555999999999999
100030014002002,95,27,38,61,0.7011
100030014002001,0,0,0,0,
100030014002000,39,15,20,21,0.5526
100030014001021,11,3,6,8,0.8
100030014001020,0,0,0,0,
100030014001019,17,3,10,11,0.6875
100030014001018,15,2,7,11,0.7333
100030014001017,24,9,10,18,0.7826
100030014001016,44,5,26,33,0.8462
100030014001015,46,7,34,33,0.7857
100030014001014,2,0,2,2,1.0
100030014001013,74,11,47,47,0.7015
100030014001012,22,6,12,13,0.6842
100030014001011,1,0,1,1,1.0
100030014001010,49,19,23,34,0.7727
100030014001009,122,36,66,77,0.6471000000000001
100030014001008,96,24,60,65,0.7737999999999999
100030014001007,20,7,10,11,0.6471000000000001
100030014001006,5,0,4,2,0.4
100030014001005,0,0,0,0,
100030014001004,0,0,0,0,
100030014001003,0,0,0,0,
100030014001002,7,3,4,5,0.7142999999999999
100030014001001,26,10,14,20,0.7691999999999999
100030014001000,47,12,31,38,0.9267999999999998
100030013004029,0,0,0,0,
100030013004028,46,0,30,34,0.8095000000000001
100030013004027,63,2,58,53,0.9297999999999998
100030013004026,240,2,189,186,0.8157999999999999
100030013004025,22,0,19,14,0.6999999999999998
100030013004024,32,0,25,26,0.8387
100030013004023,45,1,38,36,0.8779999999999998
100030013004022,30,0,29,21,0.75
100030013004021,19,0,16,13,0.8667
100030013004020,24,0,18,22,0.9565
100030013004019,7,0,6,7,1.0
100030013004018,13,0,12,9,0.8182
100030013004017,10,0,7,8,1.0
100030013004016,23,0,17,18,0.9474
100030013004015,0,0,0,0,
100030013004014,0,0,0,0,
100030013004013,0,0,0,0,
100030013004012,0,0,0,0,
100030013004011,18,0,16,14,0.875
100030013004010,16,0,14,13,1.0
100030013004009,26,0,23,21,0.875
100030013004008,36,2,31,27,0.9309999999999998
100030013004007,45,0,40,36,0.8571000000000002
100030013004006,51,0,45,40,0.8333
100030013004005,0,0,0,0,
100030013004004,2,0,2,2,1.0
100030013004003,22,0,17,16,0.8
100030013004002,28,2,24,24,0.9231
100030013004001,39,0,34,28,0.7778
100030013004000,35,0,28,29,0.9062999999999998
100030013003027,0,0,0,0,
100030013003026,57,1,42,45,0.8490999999999999
100030013003025,52,0,43,38,0.8443999999999999
100030013003024,30,0,27,24,0.8571000000000002
100030013003023,41,0,36,30,0.8571000000000002
100030013003022,70,0,56,52,0.8387
100030013003021,12,0,11,9,0.8182
100030013003020,0,0,0,0,
100030013003019,41,0,26,30,0.7895
100030013003018,16,0,14,12,0.75
100030013003017,42,0,37,34,0.8946999999999999
100030013003016,0,0,0,0,
100030013003015,34,0,28,24,0.8
100030013003014,0,0,0,0,
100030013003013,24,0,20,19,0.8261
100030013003012,30,2,26,22,0.7333
100030013003011,21,0,14,15,0.8333
100030013003010,0,0,0,0,
100030013003009,32,0,32,23,0.7187999999999999
100030013003008,0,0,0,0,
100030013003007,0,0,0,0,
100030013003006,105,6,75,52,0.8387
100030013003005,13,0,11,11,0.9167
100030013003004,0,0,0,0,
100030013003003,44,0,36,31,0.8611
100030013003002,35,0,31,22,0.8147999999999999
100030013003001,26,0,26,18,0.7826
100030013003000,5,0,2,3,0.5999999999999999
100030013002025,18,0,17,13,0.8125
100030013002024,21,0,18,16,0.7619
100030013002023,24,0,14,16,0.7619
100030013002022,2,0,2,1,0.5
100030013002021,0,0,0,0,
100030013002020,0,0,0,0,
100030013002019,41,0,38,32,0.8
100030013002018,34,3,26,23,0.7187999999999999
100030013002017,20,4,12,15,0.75
100030013002016,0,0,0,0,
100030013002015,30,0,22,24,0.8571000000000002
100030013002014,39,0,30,27,0.8437999999999998
100030013002013,24,0,18,18,0.7826
100030013002012,0,0,0,0,
100030013002011,0,0,0,0,
100030013002010,0,0,0,0,
100030013002009,29,0,23,24,0.8571000000000002
100030013002008,0,0,0,0,
100030013002007,63,2,52,49,0.8166999999999999
100030013002006,47,1,35,39,0.8667
100030013002005,23,0,23,21,0.9545
100030013002004,23,0,21,19,0.9047999999999998
100030013002003,22,0,20,18,0.8182
100030013002002,32,0,23,26,0.8387
100030013002001,61,0,51,47,0.8103
100030013002000,20,0,20,18,0.9
100030013001032,0,0,0,0,
100030013001031,6,0,3,3,0.5
100030013001030,20,0,17,13,0.8125
100030013001029,16,0,12,13,0.9286
100030013001028,0,0,0,0,
100030013001027,18,0,18,13,0.7647
100030013001026,29,0,22,27,0.9309999999999998
100030013001025,0,0,0,0,
100030013001024,0,0,0,0,
100030013001023,3,0,3,1,0.5
100030013001022,5,0,5,5,1.0
100030013001021,17,0,17,16,0.9412
100030013001020,17,0,10,12,0.8
100030013001019,18,0,13,14,0.875
100030013001018,10,0,10,7,0.6999999999999998
100030013001017,13,0,13,8,0.6154
100030013001016,8,0,8,7,0.875
100030013001015,25,0,18,21,0.84
100030013001014,30,0,25,21,0.7778
100030013001013,0,0,0,0,
100030013001012,13,0,11,9,0.8182
100030013001011,10,1,4,6,0.8571000000000002
100030013001010,0,0,0,0,
100030013001009,390,5,312,305,0.8333
100030013001008,0,0,0,0,
100030013001007,38,0,35,33,0.9167
100030013001006,63,0,53,50,0.8196999999999998
100030013001005,13,0,12,10,0.8333
100030013001004,0,0,0,0,
100030013001003,15,0,13,10,0.7691999999999999
100030013001002,0,0,0,0,
100030013001001,0,0,0,0,
100030013001000,403,4,314,294,0.8522
100030012002024,0,0,0,0,
100030012002023,0,0,0,0,
100030012002022,13,0,12,10,0.7691999999999999
100030012002021,0,0,0,0,
100030012002020,0,0,0,0,
100030012002019,0,0,0,0,
100030012002018,28,1,25,21,0.8077000000000002
100030012002017,26,3,15,14,0.6363999999999999
100030012002016,13,0,11,8,0.6154
100030012002015,1,0,1,1,1.0
100030012002014,5,0,3,2,0.5
100030012002013,96,4,75,47,0.5948999999999999
100030012002012,97,7,79,57,0.6477
100030012002011,50,3,36,29,0.6443999999999999
100030012002010,58,7,39,16,0.6154
100030012002009,10,0,7,5,0.625
100030012002008,17,1,12,8,0.5333
100030012002007,0,0,0,0,
100030012002006,14,0,13,6,0.5454999999999999
100030012002005,37,2,31,22,0.6471000000000001
100030012002004,54,1,44,37,0.8042999999999999
100030012002003,27,0,17,21,0.84
100030012002002,49,0,40,38,0.8261
100030012002001,38,0,28,29,0.8056
100030012002000,76,5,59,52,0.7323999999999999
100030012001017,0,0,0,0,
100030012001016,37,2,31,26,0.7222
100030012001015,22,0,21,19,0.9047999999999998
100030012001014,37,0,21,23,0.7419
100030012001013,72,0,61,60,0.8823999999999999
100030012001012,39,1,34,26,0.7647
100030012001011,0,0,0,0,
100030012001010,0,0,0,0,
100030012001009,12,0,9,6,0.5
100030012001008,35,1,28,30,0.8823999999999999
100030012001007,22,0,20,21,1.0
100030012001006,55,0,53,38,0.8443999999999999
100030012001005,48,1,35,37,0.8809999999999998
100030012001004,69,3,59,57,0.9047999999999998
100030012001003,35,0,29,26,0.8387
100030012001002,36,5,25,27,0.75
100030012001001,30,0,24,22,0.7857
100030012001000,0,0,0,0,
100030011003014,0,0,0,0,
100030011003013,0,0,0,0,
100030011003012,0,0,0,0,
100030011003011,26,1,24,11,0.4782999999999999
100030011003010,144,23,101,103,0.7984
100030011003009,0,0,0,0,
100030011003008,0,0,0,0,
100030011003007,240,60,148,147,0.6592
100030011003006,0,0,0,0,
100030011003005,44,4,34,22,0.6666999999999998
100030011003004,65,10,38,54,0.8851999999999999
100030011003003,72,6,45,45,0.75
100030011003002,0,0,0,0,
100030011003001,31,6,20,22,0.7857
100030011003000,113,14,76,57,0.6332999999999999
100030011002010,221,52,133,141,0.698
100030011002009,109,25,60,67,0.7127999999999999
100030011002008,53,8,35,29,0.6443999999999999
100030011002007,0,0,0,0,
100030011002006,0,0,0,0,
100030011002005,0,0,0,0,
100030011002004,125,21,77,77,0.6999999999999998
100030011002003,144,20,93,114,0.8507000000000001
100030011002002,16,1,10,12,0.8
100030011002001,78,15,52,46,0.7187999999999999
100030011002000,62,10,39,45,0.7895
100030011001014,88,8,67,59,0.7107999999999999
100030011001013,68,4,51,41,0.6721000000000001
100030011001012,244,31,155,129,0.6386
100030011001011,61,4,49,40,0.7842999999999998
100030011001010,82,8,58,62,0.8377999999999999
100030011001009,38,2,27,21,0.6999999999999998
100030011001008,65,2,56,37,0.6607
100030011001007,89,13,63,71,0.8765
100030011001006,110,34,49,86,0.789
100030011001005,53,2,43,42,0.913
100030011001004,54,6,34,38,0.7916999999999998
100030011001003,0,0,0,0,
100030011001002,0,0,0,0,
100030011001001,0,0,0,0,
100030011001000,0,0,0,0,
100030009003019,11,9,1,3,0.2727
100030009003018,55,46,4,26,0.52
100030009003017,33,28,2,17,0.5151999999999999
100030009003016,19,17,2,11,0.5788999999999999
100030009003015,31,26,2,16,0.5714
100030009003014,41,32,5,18,0.5
100030009003013,0,0,0,0,
100030009003012,30,25,1,18,0.6428999999999999
100030009003011,48,40,2,20,0.4348
100030009003010,15,14,0,6,0.4615
100030009003009,0,0,0,0,
100030009003008,71,62,4,40,0.5882
100030009003007,39,31,1,16,0.4444
100030009003006,102,83,6,60,0.6122
100030009003005,12,7,2,7,0.5833
100030009003004,14,11,2,4,0.3076999999999999
100030009003003,0,0,0,0,
100030009003002,28,20,3,10,0.3846
100030009003001,0,0,0,0,
100030009003000,0,0,0,0,
100030009002008,53,49,2,21,0.4667
100030009002007,30,27,0,11,0.3928999999999999
100030009002006,62,55,2,27,0.4576
100030009002005,52,42,2,24,0.4898
100030009002004,41,33,6,19,0.5277999999999999
100030009002003,52,43,3,32,0.64
100030009002002,58,53,1,31,0.5635999999999999
100030009002001,100,85,4,48,0.5333
100030009002000,110,99,6,68,0.6537999999999999
100030009001015,31,26,3,12,0.4138
100030009001014,40,32,5,16,0.4570999999999999
100030009001013,60,50,5,21,0.4038
100030009001012,45,41,3,20,0.5
100030009001011,0,0,0,0,
100030009001010,0,0,0,0,
100030009001009,0,0,0,0,
100030009001008,57,51,5,25,0.4717
100030009001007,60,52,1,21,0.42
100030009001006,59,47,8,25,0.4545
100030009001005,65,54,5,29,0.5088
100030009001004,0,0,0,0,
100030009001003,0,0,0,0,
100030009001002,0,0,0,0,
100030009001001,72,58,6,45,0.6617999999999999
100030009001000,0,0,0,0,
100030006023016,0,0,0,0,
100030006023015,0,0,0,0,
100030006023014,17,15,1,8,0.5
100030006023013,35,31,4,10,0.3226
100030006023012,49,44,1,21,0.4667
100030006023011,47,40,2,16,0.381
100030006023010,43,35,4,15,0.3659
100030006023009,30,21,3,22,0.7857
100030006023008,0,0,0,0,
100030006023007,0,0,0,0,
100030006023006,129,73,40,102,0.8870000000000001
100030006023005,32,28,3,16,0.6154
100030006023004,1,1,0,0,0.0
100030006023003,52,41,2,26,0.52
100030006023002,23,20,3,11,0.4782999999999999
100030006023001,47,39,5,21,0.4883999999999999
100030006023000,52,40,3,19,0.4042999999999999
100030006022022,0,0,0,0,
100030006022021,0,0,0,0,
100030006022020,0,0,0,0,
